trade_date,open,high,low,close,vol,amount,previous_close,raw_return,mad_return_median,mad_return_mad,modified_zscore,is_outlier,huber_intercept,huber_slope,huber_prediction,price_residual,model_window_outlier_count,previous_model_close,model_close,return,er_direction,er_path_length,er,garch_window_unrounded,garch_window,ma_window_unrounded,ma_window,ma_start_date,ma_price_sum,adaptive_ma,price_change,rsi_gain,rsi_loss,rsi_gain_sum,rsi_loss_sum,rsi,tr_high_low,tr_high_previous_close,tr_low_previous_close,true_range,tr_q05,tr_q95,tr_clipped,atr,atr_for_stop,model_price_window_start,model_window_start,model_window_end,model_input_count,model_effective_nobs,mu,rho,rho_se,rho_t,sigma,garch_omega,garch_alpha,garch_beta,garch_previous_residual,garch_previous_sigma,garch_variance_omega,garch_variance_arch,garch_variance_garch,garch_variance_component_sum,garch_loglikelihood,garch_aic,garch_bic,garch_convergence_flag,bootstrap_valid_count,bootstrap_mean,bootstrap_std,bootstrap_min,bootstrap_q01,bootstrap_median,bootstrap_q99,bootstrap_max,bootstrap_positive_share,tsi,tsi_low,tsi_high,tsi_history_count,tsi_abs_rank_count,tsi_abs_percentile,sigma_history_count,sigma_rank_count,sigma_percentile,tsi_ci_above_zero,tsi_ci_below_zero,condition_tsi_ci,condition_tsi_percentile,condition_tsi,condition_rho,condition_rho_t,condition_sigma,condition_risk,raw_trend_up,raw_trend_down,trend_up_run,trend_down_run,state_invalid_run,state_transition,trend_confirmed,state,price_above_ma,price_below_ma,ma_cross_above,ma_cross_below,state_enter_up,state_enter_down,tsi_positive,tsi_negative,trend_long_level,trend_short_level,trend_long_condition,trend_short_condition,trend_entry,trend_entry_unfiltered,rsi_oversold,rsi_overbought,range_entry,entry_signal,entry_signal_label
2021-10-29,4.4745,4.5071,4.4637,4.5062,426484699.0,2114092671.0,4.4772,0.006477262574823506,4.5894,0.10409999999999986,-0.5390816522574494,False,4.677734260607635,-0.0005616396401210425,4.545187305539069,-0.03898730553906926,4.0,4.4772,4.5062,0.006477262574823506,0.057000000000000384,0.9108,0.06258234519104126,235.66864295125154,236,19.06126482213438,19,2021-09-28,85.6935,4.510184210526316,0.028999999999999915,0.028999999999999915,-0.0,0.20900000000000052,0.23070000000000057,47.53240846031385,0.043400000000000105,0.029900000000000482,0.013499999999999623,0.043400000000000105,0.04463500000000011,0.08203000000000013,0.04463500000000011,0.05941678571428581,0.060042857142857224,2020-11-09,2020-11-10,2021-10-29,236.0,235.0,6.681428324768845e-05,-0.028227863233901817,0.07316812155767821,-0.38579455961090753,0.010302691645783547,8.43109451864396e-06,0.08691691048689604,0.8733659643195527,-0.004662499688529658,0.01047468606568528,8.43109451864396e-06,1.889478316167512e-06,9.58248823132866e-05,0.00010614545514809807,-393.278386651495,796.55677330299,813.8547008737108,0.0,1000.0,0.005459005343057704,0.07181800719292655,-0.3092220051690932,-0.17852914919761584,0.005498326946801448,0.17552165837843073,0.4139828256723315,0.535,0.006485128891053698,-0.1357822083022588,0.13644035749135622,697,30.000000000000004,0.043041606886657105,697,185.0,0.2654232424677188,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-01,4.4845,4.5125,4.4682,4.4917,195002345.0,967955364.0,4.5062,-0.0032177888242865826,4.5903,0.10040000000000049,-0.6624073705179268,False,4.701549067531806,-0.0007195724773467879,4.533888680310004,-0.04218868031000422,4.0,4.5062,4.4917,-0.0032177888242865826,0.0697000000000001,0.9234999999999998,0.07547374120194923,232.71651326475362,233,18.867893881970762,19,2021-09-29,85.70339999999997,4.510705263157893,-0.014499999999999957,0.0,0.014499999999999957,0.20900000000000052,0.19820000000000082,51.326129666011745,0.044299999999999784,0.006300000000000416,0.03799999999999937,0.044299999999999784,0.0439849999999999,0.0767200000000003,0.044299999999999784,0.05663821428571438,0.05941678571428581,2020-11-13,2020-11-16,2021-11-01,233.0,232.0,0.00014697817603166158,-0.02546486365668759,0.07247521904862321,-0.35135959561023694,0.010189165956519084,8.351447881261006e-06,0.08526471217903175,0.874002005502469,0.0062226752155978,0.010269027104086541,8.351447881261006e-06,3.3015934833981733e-06,9.21660615248283e-05,0.00010381910288948747,-386.9642859692239,783.9285719384478,801.1622587967794,0.0,1000.0,0.01510851209491409,0.07567011821925408,-0.3882705656443292,-0.16754837761383912,0.01645908336210051,0.19712036335993482,0.3223824638268609,0.601,0.014424946718786549,-0.13109228178986732,0.16165902105388272,698,56.00000000000001,0.08022922636103152,698,177.0,0.25358166189111747,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-02,4.489,4.5189,4.4094,4.4447,429413513.0,2119278887.0,4.4917,-0.010463744239374795,4.6102,0.10309999999999953,-1.082732783705144,False,4.857403659973357,-0.00188776920903818,4.460972126075339,-0.016272126075339344,4.0,4.4917,4.4447,-0.010463744239374795,0.1609999999999996,0.9261999999999997,0.17382854675016157,210.193262794213,210,17.392571798747575,17,2021-10-11,76.7028,4.511929411764705,-0.04699999999999971,0.0,0.04699999999999971,0.15840000000000032,0.24520000000000053,39.24677898909811,0.1095000000000006,0.027200000000000557,0.08230000000000004,0.1095000000000006,0.0439849999999999,0.09123500000000043,0.09123500000000043,0.057855000000000115,0.05663821428571438,2020-12-17,2020-12-18,2021-11-02,210.0,209.0,1.3172692605881313e-05,-0.0016829033636307886,0.07122733676775839,-0.023627211685844866,0.009650440152533302,6.049705285423804e-06,0.06119662624159691,0.8999450004914037,-0.0032200609099181736,0.009800909134721546,6.049705285423804e-06,6.345351047312539e-07,8.644675474747191e-05,9.313099513762696e-05,-342.31762191499774,694.6352438299955,711.3469150898195,0.0,1000.0,0.002193797651645202,0.07237323943996246,-0.29021334203859933,-0.17841083929435655,0.0017850304523063134,0.17289073549622774,0.219910749814664,0.507,0.0013649836067242383,-0.14261244859180222,0.14408070902114242,699,6.0,0.008583690987124463,699,141.0,0.2017167381974249,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-03,4.442,4.4655,4.4139,4.4266,340635107.0,1671068454.0,4.4447,-0.004072265844713985,4.60885,0.10265000000000057,-1.1975414028251317,False,4.857951991647309,-0.0018938593210488458,4.458347674906003,-0.031747674906003276,4.0,4.4447,4.4266,-0.004072265844713985,0.15470000000000006,0.9199000000000002,0.16817045331014244,211.4889661919774,211,17.477443200347864,17,2021-10-12,76.6015,4.505970588235294,-0.01810000000000045,0.0,0.01810000000000045,0.15840000000000032,0.238900000000001,39.86911653662215,0.051599999999999646,0.020799999999999486,0.03080000000000016,0.051599999999999646,0.0439849999999999,0.09123500000000043,0.051599999999999646,0.05785500000000005,0.057855000000000115,2020-12-17,2020-12-18,2021-11-03,211.0,210.0,-2.6645328574382878e-05,0.0011547546238541723,0.07103086123001298,0.016257083243223423,0.009730739142098674,5.671844849749394e-06,0.06143257768884393,0.9017216663516617,-0.010433383154276981,0.009555160119344574,5.671844849749394e-06,6.687272980386711e-06,8.232816642143512e-05,9.468728425157122e-05,-343.2699235930294,696.5398471860588,713.2753848396461,0.0,1000.0,0.003372489837841696,0.0711997533218387,-0.2603973311570721,-0.16499309807569065,0.001154116049630859,0.1821256617748481,0.3088495817497131,0.511,-0.0027382635774404447,-0.13447288387944994,0.13605788361300475,700,15.0,0.02142857142857143,700,147.0,0.21,False,False,False,False,False,True,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,False,True,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-04,4.4447,4.479,4.4438,4.4691,284423300.0,1403738125.0,4.4266,0.009601048208557561,4.585800000000001,0.10130000000000017,-0.7770399802566668,False,4.699513049258422,-0.0007204172018325625,4.528774172424105,-0.059674172424104555,4.0,4.4266,4.4691,0.009601048208557561,0.05250000000000021,0.9027000000000012,0.05815885676304436,236.68162180126285,237,19.127617148554336,19,2021-10-11,85.59849999999999,4.505184210526315,0.042500000000000426,0.042500000000000426,-0.0,0.1792000000000007,0.238900000000001,42.86055967471896,0.035199999999999676,0.052400000000000446,0.01720000000000077,0.052400000000000446,0.0439849999999999,0.09123500000000043,0.052400000000000446,0.057912142857142905,0.05785500000000005,2020-11-12,2020-11-13,2021-11-04,237.0,236.0,0.00016528006049141457,-0.02974844141196916,0.07257779729659497,-0.4098834977093584,0.010051082884537908,8.060604394408339e-06,0.08596444541752818,0.8748295986065344,-0.00454882598766027,0.010209388582358201,8.060604394408339e-06,1.7787606475323457e-06,9.118490210991016e-05,0.00010102426715185084,-392.6934302006698,795.3868604013396,812.7060194264677,0.0,1000.0,0.012016522263871593,0.07270856094647675,-0.2833224281970099,-0.17081954766755075,0.012669931947462553,0.19578104829798004,0.37569335397001974,0.571,0.016444005326597524,-0.13671770701471073,0.15665771525245495,701,64.0,0.0912981455064194,701,166.0,0.23680456490727533,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-05,4.46,4.4935,4.4528,4.4537,265600790.0,1312374545.0,4.4691,-0.0034458839587387935,4.58005,0.10270000000000001,-0.8298254625121682,False,4.6618951938444795,-0.0004878041649388889,4.542383173434452,-0.08868317343445131,4.0,4.4691,4.4537,-0.0034458839587387935,0.019899999999999807,0.8701000000000008,0.022870934375358913,244.7625560280428,245,19.656935984369618,20,2021-10-11,90.05219999999997,4.502609999999999,-0.015399999999999636,0.0,0.015399999999999636,0.1792000000000007,0.20180000000000042,47.03412073490818,0.04070000000000018,0.024399999999999977,0.016300000000000203,0.04070000000000018,0.04245500000000013,0.0841500000000002,0.04245500000000013,0.055130357142857175,0.057912142857142905,2020-11-03,2020-11-04,2021-11-05,245.0,244.0,0.00014577825500164735,-0.02696691837347374,0.07143221921010896,-0.3775175778055266,0.010151799875042007,7.864320211710944e-06,0.0888385470224771,0.874153945148888,0.009345453492926427,0.01000116616182064,7.864320211710944e-06,7.758936688388123e-06,8.743578380280385e-05,0.00010305904070290291,-408.12915448298384,826.2583089659677,843.7441500924336,0.0,1000.0,0.011708839002163858,0.07409894783114593,-0.30850445384996517,-0.19221238461284218,0.014520403370534112,0.17822934947315805,0.2293178766849819,0.602,0.014359843258931868,-0.14628825399036838,0.15409848028624115,702,57.99999999999999,0.08262108262108261,702,177.0,0.25213675213675213,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-08,4.451,4.4763,4.4347,4.4501,312485200.0,1539084826.0,4.4537,-0.0008083166805129549,4.5813,0.10130000000000017,-0.8735873642645576,False,4.684446766267803,-0.0006344671752214723,4.530905709864207,-0.08080570986420721,4.0,4.4537,4.4501,-0.0008083166805129549,0.027099999999999902,0.823100000000001,0.03292431053334937,242.460332887863,242,19.50613534199976,20,2021-10-12,89.9744,4.4987200000000005,-0.0036000000000004917,0.0,0.0036000000000004917,0.1366000000000005,0.20540000000000092,39.94152046783624,0.04159999999999986,0.02259999999999973,0.019000000000000128,0.04159999999999986,0.041284999999999974,0.0841500000000002,0.04159999999999986,0.0540303571428572,0.055130357142857175,2020-11-09,2020-11-10,2021-11-08,242.0,241.0,-3.4773925269172865e-05,-0.02778534374382954,0.0727107683223537,-0.3821351965453982,0.009798894479631816,7.251448874386904e-06,0.08965676540174716,0.8764821138580573,-0.0031443416086937696,0.01001324003422925,7.251448874386904e-06,8.864260529847231e-07,8.788045809558728e-05,9.601833302295891e-05,-399.7852547087067,809.5705094174134,826.9944940848667,0.0,1000.0,0.0009071976317236942,0.07749612405173761,-0.35887969997668556,-0.20834476002433966,0.0012272785563504137,0.185413334772385,0.25667872672732317,0.506,-0.0035487600505806714,-0.15294480127803434,0.15328973837501617,703,22.0,0.031294452347083924,703,154.0,0.21906116642958748,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,False,True,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-09,4.4646,4.48,4.4257,4.4483,262840000.0,1292760723.0,4.4501,-0.0004044852924653952,4.5791,0.10250000000000048,-0.8607278048780493,False,4.664367079047206,-0.0005138465281998905,4.537446986581832,-0.08914698658183262,4.0,4.4501,4.4483,-0.0004044852924653952,0.00990000000000002,0.7897000000000016,0.012536406230214004,247.12916297328098,247,19.81195390654679,20,2021-10-13,89.9418,4.49709,-0.0018000000000002458,0.0,0.0018000000000002458,0.1366000000000005,0.19450000000000056,41.256418000604064,0.05430000000000046,0.029900000000000482,0.024399999999999977,0.05430000000000046,0.041284999999999974,0.0841500000000002,0.05430000000000046,0.054608928571428614,0.0540303571428572,2020-11-03,2020-11-04,2021-11-09,247.0,246.0,0.00011408556751498205,-0.02643673874930722,0.07167407107887028,-0.3688466184684303,0.009532166925053957,7.139485725764228e-06,0.09084687417259851,0.8760262903418055,-0.0010135001820055429,0.009770593194199463,7.139485725764228e-06,9.331633013378407e-08,8.36294042311946e-05,9.086220628709262e-05,-409.8369801543796,829.6739603087592,847.2006179884211,0.0,1000.0,0.011652831186798775,0.07368050592392726,-0.3091464907457201,-0.19447909664710736,0.013315397044889108,0.19201023956334787,0.32072845036529607,0.572,0.011968481921474141,-0.13793131906506692,0.15300133840284297,704,48.0,0.06818181818181818,704,134.0,0.1903409090909091,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-10,4.4447,4.4447,4.366,4.4257,489426383.0,2379856064.0,4.4483,-0.005080592585931631,4.5763,0.10055000000000014,-1.010240676280455,False,4.660908489335227,-0.0004978116188068737,4.536953396252315,-0.111253396252315,4.0,4.4483,4.4257,-0.005080592585931631,0.0026999999999999247,0.7825000000000015,0.003450479233226734,249.20984025559108,249,19.9482428115016,20,2021-10-14,89.83600000000001,4.4918000000000005,-0.02259999999999973,0.0,0.02259999999999973,0.11670000000000069,0.2171000000000003,34.961054523666974,0.07870000000000044,0.0035999999999996035,0.08230000000000004,0.08230000000000004,0.041284999999999974,0.09182000000000022,0.08230000000000004,0.05628750000000006,0.054608928571428614,2020-11-02,2020-11-03,2021-11-10,249.0,248.0,0.00010845204203968724,-0.022513461272145676,0.0713495503671308,-0.3155375353636026,0.0092433655237642,6.8454695265211935e-06,0.0920128510588528,0.8768669192774862,-0.0005311353407874402,0.009465794124134109,6.8454695265211935e-06,2.595726236621981e-08,7.856837941702525e-05,8.543980620591266e-05,-412.461644129927,834.923288259854,852.4904319906789,0.0,1000.0,0.01150453713327795,0.07611839373910825,-0.45300706976971683,-0.18629645835857994,0.013082304593305496,0.20429131004571338,0.3310586868192455,0.575,0.011732960441828555,-0.15000754667862004,0.1566984023358252,705,48.0,0.06808510638297872,705,119.0,0.16879432624113475,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,False,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-11,4.4166,4.5008,4.4148,4.498,352364995.0,1740182227.0,4.4257,0.016336398761777948,4.5822,0.10040000000000049,-0.5656663346613522,False,4.726427609536887,-0.0009209281068150888,4.507246720114896,-0.009246720114895801,4.0,4.4257,4.498,0.016336398761777948,0.043400000000000105,0.8286000000000016,0.0523775042239923,238.00555153270577,238,19.214337436640115,19,2021-10-18,85.2981,4.489373684210527,0.07230000000000025,0.07230000000000025,-0.0,0.15920000000000023,0.2171000000000003,42.30667020993888,0.0860000000000003,0.07509999999999994,0.010900000000000354,0.0860000000000003,0.041284999999999974,0.09422500000000039,0.0860000000000003,0.05797321428571435,0.05628750000000006,2020-11-18,2020-11-19,2021-11-11,238.0,237.0,0.00011444819069496526,-0.026036465604148927,0.07198950541459112,-0.36167029422140956,0.009379802939505483,7.596520439977367e-06,0.08431855658259862,0.8768955836553594,-0.005205572144031256,0.00943734181136062,7.596520439977367e-06,2.2848626734571208e-06,7.809932007052123e-05,8.798070318395572e-05,-392.0536663206408,794.1073326412816,811.4476333469572,0.0,1000.0,0.011458752089631204,0.07625372903561305,-0.32794156687330783,-0.17459241417388335,0.012308882365332894,0.19386607024128774,0.33862557007996114,0.575,0.01220155598503428,-0.14250988984435087,0.1674853321045292,706,51.0,0.07223796033994334,706,130.0,0.18413597733711048,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,True,False,True,False,False,False,True,False,False,False,False,False,0,1,False,False,0,0,无入场信号
2021-11-12,4.5017,4.5152,4.4818,4.4962,272906704.0,1355972393.0,4.498,-0.00040017785682533447,4.5814,0.10050000000000026,-0.5718149253731355,False,4.720390819340496,-0.0008833019330144135,4.508398355417037,-0.012198355417036844,4.0,4.498,4.4962,-0.00040017785682533447,0.035199999999999676,0.8240000000000016,0.04271844660194127,240.21747572815545,240,19.359223300970882,19,2021-10-19,85.31800000000001,4.4904210526315795,-0.0018000000000002458,0.0,0.0018000000000002458,0.1438000000000006,0.21890000000000054,39.647091259994525,0.03340000000000032,0.017199999999999882,0.016200000000000436,0.03340000000000032,0.03814500000000023,0.09422500000000039,0.03814500000000023,0.05746214285714293,0.05797321428571435,2020-11-17,2020-11-18,2021-11-12,240.0,239.0,0.00015310490745604161,-0.027453327887645766,0.07144257299401863,-0.38427126483734336,0.010265630256835374,7.29499052174051e-06,0.08492375691690365,0.8781531814821552,0.016043814680196784,0.009316942904883883,7.29499052174051e-06,2.1859713833102107e-05,7.622846021521129e-05,0.00010538316457005392,-394.85108845649086,799.7021769129817,817.0844946726393,0.0,1000.0,0.015363837480050272,0.07112573921334489,-0.22596702965422222,-0.14953436494056396,0.012493494089775296,0.2017851294849066,0.23734193530100978,0.57,0.014914321247260649,-0.12551151591073417,0.16854422429172353,707,66.0,0.09335219236209336,707,192.0,0.27157001414427157,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,True,False,False,False,False,False,True,False,False,False,False,False,0,1,False,False,0,0,无入场信号
2021-11-15,4.4999,4.5152,4.4718,4.4908,335915381.0,1667408825.0,4.4962,-0.0012010141897602633,4.574,0.09769999999999968,-0.5743950870010235,False,4.672192465436097,-0.0005761561714747904,4.528153422567399,-0.037353422567399264,5.0,4.4962,4.4908,-0.0012010141897602633,0.000900000000000567,0.8005000000000022,0.0011242973141793436,249.74253591505294,250,19.98313554028731,20,2021-10-19,89.80880000000002,4.490440000000001,-0.005399999999999849,0.0,0.005399999999999849,0.1438000000000006,0.20890000000000075,40.77119364899349,0.043400000000000105,0.019000000000000128,0.024399999999999977,0.043400000000000105,0.03814500000000023,0.09422500000000039,0.043400000000000105,0.05636214285714296,0.05746214285714293,2020-11-04,2020-11-05,2021-11-15,250.0,249.0,-1.0492072705582686e-05,-0.037719438919478494,0.07164136017659314,-0.5265036680836539,0.009591486573524217,5.264254198183215e-06,0.10967122515203147,0.8743177966940953,0.0002265140111393757,0.00995959859316535,5.264254198183215e-06,5.6270767204115495e-09,8.672673341519172e-05,9.199661469009535e-05,-423.20617992659294,856.4123598531859,873.9996243355095,0.0,1000.0,-0.0008237624593362988,0.07953638228965022,-0.3927556140652113,-0.2039325639740241,0.0003279439263340166,0.2017076986683717,0.2704385681828818,0.501,-0.0010938943223404382,-0.1662431120974774,0.1595137111147159,708,5.0,0.007062146892655367,708,142.0,0.20056497175141244,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,True,False,False,False,False,False,False,True,False,False,False,False,0,1,False,False,0,0,无入场信号
2021-11-16,4.4926,4.5198,4.4781,4.4872,351870307.0,1750476662.0,4.4908,-0.000801638906208324,4.5786,0.10130000000000017,-0.6085814412635735,False,4.688856837480182,-0.000678442818203537,4.520603018565704,-0.03340301856570438,4.0,4.4908,4.4872,-0.000801638906208324,0.005399999999999849,0.7960000000000029,0.006783919597989735,248.44648241206036,248,19.898241206030153,20,2021-10-20,89.77710000000002,4.488855000000001,-0.0036000000000004917,0.0,0.0036000000000004917,0.1438000000000006,0.15280000000000094,48.48280512474708,0.041699999999999626,0.028999999999999915,0.012699999999999712,0.041699999999999626,0.03814500000000023,0.09422500000000039,0.041699999999999626,0.05430500000000007,0.05636214285714296,2020-11-09,2020-11-10,2021-11-16,248.0,247.0,3.426175944499073e-05,-0.033338870557796135,0.0722196932025242,-0.4616312958337365,0.009590702119656498,6.518308600659648e-06,0.08966664403542429,0.8797867247566242,-0.0012486174269740501,0.009847943257124587,6.518308600659648e-06,1.3979437599544622e-07,8.532346417132857e-05,9.198156714798366e-05,-406.5862109250255,823.172421850051,840.7193635331909,0.0,1000.0,0.002494245188445956,0.07551911963429911,-0.38858352953301395,-0.198003727539696,0.005660777957498406,0.1643684177631882,0.23242126806750718,0.538,0.0035723932426980493,-0.14937806655207486,0.14454887731898317,709,24.000000000000004,0.03385049365303244,709,142.0,0.2002820874471086,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,True,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-17,4.4809,4.4999,4.47,4.4863,226981757.0,1125215664.0,4.4872,-0.0002005705116775447,4.5814,0.09909999999999997,-0.6472749747729596,False,4.741426126252383,-0.0010201355135215778,4.496593603007205,-0.010293603007204943,4.0,4.4872,4.4863,-0.0002005705116775447,0.034399999999999764,0.767000000000003,0.04485006518904776,239.72933507170808,240,19.327249022164285,19,2021-10-22,85.2311,4.4858473684210525,-0.0008999999999996788,0.0,0.0008999999999996788,0.1438000000000006,0.13470000000000049,51.63375224416519,0.029900000000000482,0.0127000000000006,0.017199999999999882,0.029900000000000482,0.03217500000000038,0.09422500000000039,0.03217500000000038,0.0533032142857144,0.05430500000000007,2020-11-20,2020-11-23,2021-11-17,240.0,239.0,3.143004189799918e-05,-0.028148842279168695,0.07148211886361115,-0.3937885827486041,0.009221984558459208,6.147904390307221e-06,0.08529089205266466,0.8826297994386509,-0.0008668761071089284,0.009450716520662742,6.147904390307221e-06,6.409390359970944e-08,7.883300090255316e-05,8.504499919646009e-05,-391.6960873756859,793.3921747513718,810.7744925110294,0.0,1000.0,0.002165385906977258,0.07100424097446044,-0.3024980108109099,-0.1713578354377181,0.0038705448375935094,0.16818518591724388,0.26463691589666677,0.522,0.0034081646633390642,-0.13926171367412077,0.13868751648906982,710,22.0,0.030985915492957747,710,119.0,0.1676056338028169,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,True,False,True,False,False,False,True,False,False,False,False,False,0,1,False,False,0,0,无入场信号
2021-11-18,4.4754,4.48,4.4347,4.4465,360601200.0,1774308236.0,4.4863,-0.008871453090519954,4.58005,0.09949999999999992,-0.9053213567839177,False,4.716130078176163,-0.0008634016773745314,4.504596667219403,-0.05809666721940232,4.0,4.4863,4.4465,-0.008871453090519954,0.01809999999999956,0.7941000000000029,0.02279309910590542,244.78038030474767,245,19.65810351341142,20,2021-10-22,89.6776,4.48388,-0.03979999999999961,0.0,0.03979999999999961,0.11480000000000068,0.1745000000000001,39.68199101278962,0.04530000000000012,0.006299999999999528,0.051599999999999646,0.051599999999999646,0.03217500000000038,0.09422500000000039,0.051599999999999646,0.05380071428571436,0.0533032142857144,2020-11-16,2020-11-17,2021-11-18,245.0,244.0,6.5054225603761e-05,-0.02800493710637461,0.07204937723782878,-0.3886908975483956,0.00905630946438812,6.25317205689891e-06,0.08780029891336938,0.8814397773542108,-0.00028807458443169274,0.009270710204693057,6.25317205689891e-06,7.2862804378779195e-09,7.575628277742906e-05,8.201674111476585e-05,-400.2220566153783,810.4441132307566,827.9299543572225,0.0,1000.0,0.005126917276109412,0.07464407217090144,-0.2980224566229834,-0.21529157243717625,0.005763155815376317,0.18676770441352022,0.3060774638743759,0.538,0.007183304177001898,-0.1467096270894639,0.15348648347440494,711,39.0,0.05485232067510549,711,109.0,0.15330520393811534,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,False,True,False,True,False,False,True,False,False,False,False,False,0,-1,False,False,0,0,无入场信号
2021-11-19,4.442,4.5017,4.4374,4.4962,275920589.0,1365616714.0,4.4465,0.01117733048465075,4.5814,0.09909999999999997,-0.579893037336027,False,4.7572092138841615,-0.0011255415796124746,4.487079234777168,0.009120765222832006,4.0,4.4465,4.4962,0.01117733048465075,0.032600000000000406,0.7796000000000021,0.04181631605951811,240.42406362237034,240,19.37275525910723,19,2021-10-26,85.0466,4.476136842105263,0.04969999999999963,0.04969999999999963,-0.0,0.1645000000000003,0.16000000000000014,50.69337442218801,0.06429999999999936,0.05519999999999925,0.009100000000000108,0.06429999999999936,0.03217500000000038,0.09422500000000039,0.06429999999999936,0.05522928571428576,0.05380071428571436,2020-11-24,2020-11-25,2021-11-19,240.0,239.0,0.0001454565613523423,-0.03339434311832457,0.07144533042228535,-0.4674111368922741,0.009225992016504972,6.244724177808132e-06,0.0833030788168385,0.8830577384363602,-0.009023607572358674,0.009035383855986654,6.244724177808132e-06,6.7829943127209095e-06,7.209121019808441e-05,8.511892868861346e-05,-390.2538168632718,790.5076337265436,807.8899514862012,0.0,1000.0,0.01305870210402324,0.07385130991343683,-0.201311905191593,-0.15250971593294183,0.011855657989598905,0.21219240224441155,0.3143951508236674,0.563,0.01576595352479448,-0.1279900943565103,0.1672516282291407,712,73.0,0.10252808988764045,712,121.0,0.1699438202247191,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,True,False,True,False,False,False,True,False,False,False,False,False,0,1,False,False,0,0,无入场信号
2021-11-22,4.4999,4.5189,4.4935,4.508,353647489.0,1761554915.0,4.4962,0.002624438414661201,4.5805,0.09870000000000001,-0.49545339412360534,False,4.734546153849253,-0.0009791646522648522,4.49562997869663,0.012370021303370393,5.0,4.4962,4.508,0.002624438414661201,0.019899999999999807,0.7905000000000015,0.025173940543959227,244.23516761543334,244,19.622390891840613,20,2021-10-26,89.5546,4.477729999999999,0.011800000000000033,0.011800000000000033,-0.0,0.17630000000000035,0.11300000000000043,60.940200483926674,0.02540000000000031,0.022700000000000387,0.0026999999999999247,0.02540000000000031,0.028325000000000423,0.08359500000000013,0.028325000000000423,0.050735714285714335,0.05522928571428576,2020-11-19,2020-11-20,2021-11-22,244.0,243.0,-1.7654990485285767e-05,-0.03654724672612546,0.07260593436963286,-0.5033644569611267,0.009155528029571612,4.65631804679151e-06,0.10178723126530721,0.8802335521435735,0.010870758290217554,0.008733492205662989,4.65631804679151e-06,1.2028541750270084e-05,6.713883370320987e-05,8.382369350027146e-05,-407.00637051752244,824.0127410350449,841.4780482517476,0.0,1000.0,0.0031647480865547467,0.08058528941926316,-0.3629917839624109,-0.18751262108797487,0.001806854497431757,0.20289149739705342,0.3257219399589875,0.513,-0.0019283421369320898,-0.17015871073455133,0.16579168030819894,713,12.0,0.016830294530154277,713,116.0,0.16269284712482468,False,False,False,False,False,False,False,True,True,False,False,0,0,0,,False,range,True,False,False,False,False,False,False,True,False,False,False,False,0,1,False,False,0,0,无入场信号
