日期,中证800指数价格,中证800日收益率,中证800累计净值,中证800仓位,DR007仓位,DR007年化利率%,DR007日收益率,纯DR007累计净值,策略日收益率,策略累计净值,20日年化波动率,波动率25%分位,波动率75%分位,MA20,买入信号,卖出信号,策略回撤,中证800回撤
2007-09-13,5205.85,0.026772999707304068,5.2910625625701995,1,0,4.0208,0.00010800773147257026,1.0392030752687078,0.026772999707304068,1.9996143588728363,0.3422094159061768,0.33922190919273326,0.48599769856650415,5075.18405,0,0,-0.031235556031322664,-0.017345874017317353
2007-09-14,5256.719,0.009771507054563644,5.342764217726492,1,0,5.7509,0.00015320664600926293,1.0393622880863922,0.009771507054563644,2.019153604686969,0.33011471531888475,0.33826601896435726,0.48559300046325715,5110.871300000001,1,0,-0.02176926743287233,-0.007743862293081549
2007-09-17,5359.845,0.01961794039209641,5.447578247678876,1,0,5.9463,0.00015826505953397962,1.0395267828207935,0.01961794039209641,2.058765239746205,0.28858548157275543,0.3379277938878447,0.4845550931790924,5139.7726,1,0,-0.0025783952316534853,0.0
2007-09-18,5354.237,-0.0010462989134947254,5.441878452477152,1,0,5.9535,0.0001584512716132913,1.0396914971614075,-0.0010462989134947254,2.0566111559127176,0.28670704948199,0.33764357172669957,0.48335055059686743,5164.4348,1,0,-0.0036219963730188542,-0.0010462989134947254
2007-09-19,5294.824,-0.011096445674705913,5.381492943860886,1,0,6.4762,0.000171936149213181,1.039870257713799,-0.011096445674705913,2.033790081947138,0.28946713301711,0.3371741258480221,0.47904635295730164,5182.42525,1,0,-0.014678250761737455,-0.012131134389147591
2007-09-20,5364.067,0.013077488505755852,5.451869355978033,1,0,6.7893,0.00017998208045622022,1.0400574157261868,0.013077488505755852,2.060386948366922,0.28839373500457044,0.3362688160096774,0.4655399742734547,5200.10435,1,0,-0.0017927169116028763,0.0
2007-09-21,5332.012,-0.005975876140249636,5.419289659973886,1,0,6.9608,0.0001843792593534399,1.0402491807421834,-0.005975876140249636,2.0480743311624945,0.28811541735614893,0.33408665965953627,0.4524233610661583,5212.9671,1,0,-0.0077578799976342205,-0.005975876140249525
2007-09-24,5372.92,0.007672150775354769,5.460867267340527,1,0,6.9561,0.0001842588473077722,1.0404408558571399,0.007672150775354769,2.063787466230307,0.2886709677563417,0.3218289093098595,0.4524233610661583,5227.116550000001,1,0,-0.00014524884731847987,0.0
2007-09-25,5318.085,-0.010205809876193905,5.405134694250919,1,0,7.0296,0.0001861412830466147,1.0406345248529831,-0.010205809876193905,2.0427248437250882,0.2923745479841872,0.29582225545813456,0.4524233610661583,5238.13505,1,0,-0.010349576341391997,-0.010205809876193794
2007-09-26,5228.098,-0.016920940526524153,5.3136747315516475,0,1,4.8686,0.00013024944585238174,1.04077006692318,-0.016920940526524153,2.0081600181323624,0.2952514552305207,0.29453222841893734,0.4524233610661583,5248.0262,0,1,-0.02709539230216884,-0.02695405850077781
2007-09-27,5288.208,0.01149748914423565,5.374768649093662,1,0,3.3056,8.910369471482049e-05,1.0408628033814915,8.910369471482049e-05,2.0083389526095567,0.2921400523652787,0.29231592407946005,0.4458769165615215,5256.626050000001,1,0,-0.027008702907017845,-0.015766473351548016
2007-09-28,5430.639,0.02693369852320493,5.519531047520324,1,0,2.038,5.527579323016951e-05,1.0409203378985923,0.02693369852320493,2.0624309484915515,0.3041162233192688,0.29231592407946005,0.43191130217016094,5269.60475,0,0,-0.0008024486454134561,0.0
2007-10-08,5486.943,0.010367840690570729,5.576756666107674,1,0,2.0299,5.505828714436056e-05,1.0409776491894507,0.010367840690570729,2.083813904000815,0.2960809152496072,0.29231592407946005,0.4264311559941595,5279.44865,0,0,0.0,0.0
2007-10-09,5516.638,0.005411938851925369,5.606937732176716,1,0,2.0418,5.537782718856299e-05,1.0410352962698146,0.005411938851925369,2.095091377428059,0.2929980273311194,0.29231592407946005,0.42504927556679645,5293.34705,0,0,0.0,0.0
2007-10-10,5516.56,-1.413904628133622e-05,5.606858455424624,1,0,2.0736,5.623154180556256e-05,1.041093835289598,-1.413904628133622e-05,2.09506175483411,0.29314526847192124,0.29231592407946005,0.3975377692758513,5306.7811,0,0,-1.4139046281225198e-05,-1.413904628133622e-05
2007-10-11,5549.388,0.005950809925025613,5.640223804369379,1,0,2.1003,5.694813511092356e-05,1.0411531236419933,0.005950809925025613,2.1075290691183186,0.2923164110144613,0.29227232135216563,0.37480159185313316,5319.363299999999,0,0,0.0,0.0
2007-10-12,5505.644,-0.007882671026066213,5.595763775606147,1,0,2.2317,6.0472019624890905e-05,1.0412160842741187,-0.007882671026066213,2.090916110788587,0.28023432528468406,0.2914718225282365,0.36779963095330986,5335.687749999999,1,0,-0.007882671026066324,-0.007882671026066213
2007-10-15,5569.748,0.011643324559306611,5.660917069402741,1,0,2.3043,6.241706929355217e-05,1.0412810739306004,0.011643324559306611,2.115261325692782,0.2776435860281447,0.2892680917019179,0.36347755369664375,5350.9226499999995,1,0,0.0,0.0
2007-10-16,5624.456,0.009822347438340318,5.716520563678046,1,0,2.3111,6.259917974582585e-05,1.0413462572717134,0.009822347438340318,2.1360381573566207,0.19243209128963287,0.28864959621044517,0.3622870529559781,5382.24945,1,0,0.0,0.0
2007-10-17,5580.481,-0.007818533916880255,5.671825753764385,1,0,2.3622,6.396730018520813e-05,1.041412869380349,-0.007818533916880255,2.1193374705755774,0.19566242684787538,0.28853754493070916,0.36122338686412353,5407.7681,1,0,-0.007818533916880366,-0.007818533916880255
2007-10-18,5394.538,-0.0333202460504749,5.482839124093536,0,1,2.3765,6.435003775151493e-05,1.0414798843378086,-0.0333202460504749,2.048720624592008,0.22109863257287674,0.28832415559246505,0.3532042748523038,5417.202499999999,0,1,-0.040878264493490746,-0.040878264493490746
2007-10-19,5393.127,-0.0002615608602625219,5.481405027975557,0,1,2.4901,6.738863368971337e-05,1.0415500682442294,6.738863368971337e-05,2.0488586850757113,0.2192057966475474,0.2877633253876092,0.34733459753616935,5424.0229,0,0,-0.04081363059019283,-0.04112913319972633
2007-10-22,5256.316,-0.025367657761443563,5.3423546211740165,0,1,3.1127,8.398264641606978e-05,1.0416375403753353,8.398264641606978e-05,2.0490307536502166,0.22754708947384875,0.28536839304140943,0.34600729489998283,5418.84645,0,0,-0.04073307558048356,-0.0654534411861345
2007-10-23,5308.385,0.009905987387364146,5.395275918670193,0,1,5.6935,0.0001517189333606339,1.0417955765119093,0.0001517189333606339,2.0493416304105834,0.23073750162307707,0.2810728991109218,0.3452621284570375,5416.55385,0,0,-0.04058753662590264,-0.05619583476161971
2007-10-24,5324.957,0.0031218534450685453,5.412119179383989,0,1,7.9953,0.00021075514182888888,1.0420151402863937,0.00021075514182888888,2.0497735396965564,0.22743347637284922,0.2795866404705492,0.34355211406749175,5418.0605,0,0,-0.04038533551611179,-0.05324941647690018
2007-10-25,5052.565,-0.05115384030331149,5.135268499179292,0,1,8.747,0.0002297630966849873,1.0422545569118187,0.0002297630966849873,2.05024450201254,0.2864931069619473,0.2795866404705492,0.3429931659347263,5402.4854,0,0,-0.04016485147917559,-0.1016793446335078
2007-10-26,5094.77,0.008353182987255181,5.178164336641624,0,1,10.0824,0.00026320994951056775,1.0425288886811206,0.00026320994951056775,2.050784146764399,0.2889108876582135,0.2795866404705492,0.34263919401038806,5390.6233,0,0,-0.039912213318195056,-0.09417550781800044
2007-10-29,5195.681,0.01980678224924759,5.2807271101083035,0,1,2.9373,7.931788254178507e-05,1.0426115798650595,7.931788254178507e-05,2.0509468106204705,0.2974468562398698,0.2795866404705492,0.3422891265011302,5381.76135,0,0,-0.039836061187901284,-0.07623403934531636
2007-10-30,5285.189,0.01722738559199466,5.371700232240239,0,1,2.8277,7.639904425649213e-05,1.042691234393292,7.639904425649213e-05,2.0511035009966228,0.302698936990004,0.2795866404705492,0.34051414049107154,5380.11655,0,0,-0.03976270558064654,-0.060319966944358705
2007-10-31,5391.909,0.02019227694600878,5.480167091000574,0,1,2.9119,7.864171243676665e-05,1.0427732334175075,7.864171243676665e-05,2.0512648032883263,0.3040661944353436,0.2795866404705492,0.33961994080922,5388.3071,0,0,-0.03968719087546768,-0.04134568747626444
2007-11-01,5301.564,-0.016755661121135246,5.388343268336571,0,1,2.9994,8.097033814524757e-05,1.042857667118826,8.097033814524757e-05,2.051430894893074,0.30852379466343255,0.2795866404705492,0.33864525121097067,5388.974899999999,0,0,-0.03960943402258754,-0.057408574269227075
2007-11-02,5177.106,-0.023475713959126177,5.261848063055519,0,1,3.0685,8.280789342118844e-05,1.0429440239653784,8.280789342118844e-05,2.0516007695639793,0.3026580036928255,0.2795866404705492,0.3380842124528929,5376.29825,0,0,-0.03952990610295748,-0.0795365809600076
2007-11-05,5096.895,-0.015493405002717564,5.180324119951835,0,1,3.0522,8.237454322723714e-05,1.0430299360029642,8.237454322723714e-05,2.0517697692402566,0.3023222890468795,0.2795866404705492,0.33779676326921265,5356.79585,0,0,-0.03945078781768929,-0.09379769350138023
